age,income,loan_amount,loan_approved,education,gender,credit_score,employment_status
37.0,72193.72,13459.71,Yes,Bachelors,Female,709.0,Employed
48.0,42115.68,17136.62,No,Bachelors,Male,660.0,Self-Employed
27.0,58579.94,25323.0,No,High School,Male,716.0,Employed
38.0,97181.34,22808.15,No,Masters,Female,693.0,Employed
19.0,71373.53,14416.72,Yes,High School,Female,699.0,Self-Employed
25.0,78315.16,16118.19,Yes,Bachelors,Male,750.0,Employed
46.0,60776.17,9509.72,Yes,Bachelors,Male,735.0,Unemployed
35.0,109415.35,13786.54,No,High School,Female,777.0,Employed
56.0,66934.78,3880.41,No,Masters,Female,807.0,Employed
42.0,92610.22,19568.38,No,High School,Female,730.0,Employed
43.0,66974.59,11257.83,Yes,Bachelors,Female,713.0,Self-Employed
27.0,76950.73,14518.91,No,High School,Female,739.0,Self-Employed
34.0,77043.99,12733.23,No,Bachelors,Female,676.0,Employed
31.0,88491.36,20150.59,Yes,Masters,Male,679.0,Self-Employed
27.0,84775.42,,Yes,Masters,Male,690.0,Employed
45.0,60518.62,,Yes,High School,Male,709.0,Employed
47.0,93180.77,8614.77,Yes,Bachelors,Female,688.0,Self-Employed
42.0,50197.23,18271.57,No,Masters,Male,773.0,Self-Employed
30.0,46329.09,10641.68,No,Masters,Male,749.0,Unemployed
41.0,64171.64,15743.37,No,High School,Female,694.0,Self-Employed
19.0,77868.02,19816.76,Yes,Masters,Female,602.0,Employed
51.0,49554.84,13695.21,No,Bachelors,Female,713.0,Employed
25.0,68443.4,16103.2,Yes,PhD,Female,763.0,Self-Employed
27.0,42304.71,11905.68,Yes,Masters,Male,740.0,Employed
39.0,64608.77,20458.54,Yes,Bachelors,Male,712.0,Unemployed
40.0,89436.74,13915.65,Yes,Bachelors,Female,700.0,Employed
37.0,53128.12,12328.81,Yes,Masters,Male,710.0,Employed
27.0,45566.68,16701.26,Yes,Bachelors,Female,655.0,Employed
49.0,77572.5,19601.44,No,High School,Female,707.0,Employed
21.0,54248.17,8025.32,Yes,High School,Female,622.0,Employed
23.0,118457.05,17289.28,Yes,PhD,Male,,Unemployed
37.0,73839.74,12508.41,Yes,High School,Male,734.0,Employed
,90492.54,18335.57,Yes,Bachelors,Female,715.0,Employed
50.0,43706.51,12409.5,Yes,Masters,Male,656.0,Employed
26.0,79147.37,10683.29,No,Masters,Male,763.0,Unemployed
54.0,49878.11,11449.98,Yes,Masters,Female,710.0,Employed
48.0,66417.84,15827.51,Yes,Bachelors,Male,,Employed
50.0,54954.59,17677.92,Yes,PhD,Female,767.0,Unemployed
57.0,90794.1,11876.42,No,PhD,Female,678.0,Self-Employed
39.0,76423.03,15275.38,Yes,Bachelors,Female,649.0,Employed
28.0,72348.2,11774.79,Yes,Bachelors,Female,692.0,Self-Employed
37.0,97221.24,13128.42,No,High School,Male,681.0,Unemployed
32.0,70317.31,12532.46,Yes,Bachelors,Female,722.0,Employed
31.0,90607.74,11461.77,Yes,Bachelors,Female,736.0,Employed
40.0,106011.93,8901.09,No,Bachelors,Male,691.0,Employed
35.0,72802.98,14630.46,Yes,Masters,Male,761.0,Employed
30.0,75190.7,,Yes,High School,Male,805.0,Employed
36.0,89090.93,15425.45,Yes,Bachelors,Female,643.0,Employed
43.0,98735.11,13510.26,Yes,Bachelors,Female,673.0,Employed
48.0,72564.09,19028.86,No,Bachelors,Male,706.0,Employed
22.0,57251.32,12539.12,Yes,Masters,Male,680.0,Employed
35.0,87331.36,15964.53,Yes,Masters,Female,740.0,Unemployed
37.0,81433.48,7221.74,No,High School,Male,669.0,Employed
26.0,87139.08,14979.28,No,High School,Female,686.0,Employed
37.0,83974.83,13335.14,Yes,Bachelors,Female,790.0,Employed
39.0,74135.33,5688.06,Yes,PhD,Male,785.0,Employed
43.0,,12760.49,Yes,Bachelors,Female,780.0,Self-Employed
39.0,84044.9,3254.02,Yes,Masters,Male,679.0,Employed
29.0,41009.45,12048.56,Yes,Masters,Female,754.0,Self-Employed
58.0,96593.61,17468.53,Yes,Bachelors,Male,772.0,Employed
46.0,78999.58,,Yes,High School,Male,667.0,Employed
44.0,53077.29,11447.32,Yes,PhD,Female,619.0,Self-Employed
48.0,73702.28,7399.53,No,Bachelors,Male,751.0,Employed
40.0,96371.8,16442.64,Yes,Masters,Male,624.0,Employed
51.0,75805.54,12786.38,No,Bachelors,Male,685.0,Unemployed
39.0,55358.87,14796.88,No,Masters,Female,635.0,Employed
38.0,44510.15,20745.54,Yes,PhD,Male,721.0,Employed
,119297.86,10000.01,Yes,PhD,Female,817.0,Self-Employed
54.0,35221.68,21321.92,Yes,Masters,Male,757.0,Self-Employed
53.0,76738.27,13724.16,Yes,Masters,Male,795.0,Employed
44.0,58269.42,20256.36,No,PhD,Female,746.0,Unemployed
43.0,90848.8,14437.42,Yes,Masters,Female,639.0,Employed
45.0,45673.85,6827.12,Yes,Bachelors,Female,715.0,Employed
48.0,102167.41,8792.5,Yes,Masters,Female,735.0,Employed
51.0,67498.76,13695.69,Yes,Bachelors,Male,746.0,Self-Employed
36.0,65597.13,6683.91,Yes,Bachelors,Female,769.0,Employed
51.0,63734.71,17649.35,Yes,PhD,Female,680.0,Employed
41.0,58148.13,19099.63,No,Bachelors,Male,729.0,Unemployed
45.0,62625.98,7584.31,Yes,High School,Male,707.0,Employed
52.0,84367.08,13575.69,Yes,Masters,Male,762.0,Employed
45.0,35565.41,14534.71,Yes,Masters,Male,718.0,Employed
47.0,55020.35,,No,Masters,Female,723.0,Employed
34.0,99902.79,17050.16,No,Masters,Female,725.0,Unemployed
53.0,68191.38,12931.19,Yes,Masters,Female,738.0,Self-Employed
45.0,58551.36,7927.69,Yes,High School,Male,721.0,Employed
39.0,44504.29,15007.42,Yes,High School,Male,783.0,Self-Employed
49.0,46595.35,14352.91,Yes,Bachelors,Female,637.0,Employed
64.0,89644.08,10898.97,Yes,Bachelors,Female,765.0,Employed
26.0,53547.66,25588.88,Yes,Bachelors,Female,741.0,Self-Employed
30.0,86090.68,15864.65,Yes,Bachelors,Male,733.0,Employed
65.0,50389.71,11750.47,Yes,Bachelors,Female,708.0,Employed
42.0,67485.08,12200.42,Yes,Bachelors,Male,,Unemployed
40.0,68618.24,19161.79,No,Masters,Female,720.0,Unemployed
37.0,54926.89,20945.07,No,Bachelors,Female,783.0,Employed
,71539.14,18085.07,Yes,Masters,Male,816.0,Employed
64.0,27682.0,,Yes,Masters,Female,685.0,Self-Employed
31.0,68229.75,8808.39,No,Masters,Male,713.0,Employed
37.0,78903.31,14772.75,Yes,Masters,Male,642.0,Employed
34.0,53301.15,9245.63,No,PhD,Female,666.0,Employed
45.0,74260.03,19018.27,Yes,Bachelors,Male,750.0,Self-Employed
50.0,73069.55,19486.32,Yes,Bachelors,Male,714.0,Employed
,73872.98,10050.64,Yes,High School,Male,692.0,Self-Employed
46.0,43103.65,12002.75,No,Bachelors,Male,842.0,Self-Employed
63.0,71903.42,10181.9,Yes,High School,Female,707.0,Employed
,35554.42,16127.47,Yes,High School,Male,655.0,Unemployed
30.0,57411.17,14495.95,Yes,High School,Female,674.0,Employed
53.0,69922.8,15191.34,No,High School,Female,729.0,Employed
39.0,74166.87,13366.42,No,Masters,Female,737.0,Employed
24.0,,24164.02,No,Bachelors,Female,684.0,Employed
35.0,,19799.03,Yes,PhD,Female,680.0,Employed
41.0,85890.94,14281.42,Yes,Masters,Male,684.0,Employed
32.0,50406.22,7349.46,Yes,Bachelors,Female,797.0,Employed
28.0,26927.27,6525.53,No,Bachelors,Male,789.0,Employed
36.0,80591.35,6909.77,No,Masters,Female,719.0,Employed
27.0,51155.85,17190.78,Yes,High School,Female,737.0,Employed
44.0,57218.11,14179.82,Yes,Masters,Female,727.0,Self-Employed
19.0,72612.04,21159.42,No,Bachelors,Female,693.0,Employed
39.0,71545.17,18584.07,No,PhD,Female,757.0,Unemployed
43.0,90430.8,3851.67,Yes,Bachelors,Male,637.0,Employed
37.0,65163.13,10893.39,No,Masters,Male,739.0,Employed
49.0,71366.11,6608.24,Yes,High School,Female,775.0,Employed
24.0,36141.83,12989.75,Yes,Masters,Male,678.0,Self-Employed
31.0,82564.29,16552.12,Yes,Bachelors,Male,698.0,Employed
35.0,56172.32,15376.52,Yes,PhD,Female,601.0,Employed
45.0,134621.34,14911.85,Yes,High School,Female,676.0,Unemployed
40.0,65727.9,9132.72,Yes,Bachelors,Male,807.0,Employed
59.0,78487.9,26552.51,No,Masters,Male,624.0,Employed
30.0,82754.15,,Yes,Masters,Female,679.0,Employed
24.0,68226.53,22859.9,Yes,Masters,Male,792.0,Self-Employed
56.0,78735.2,19085.38,No,Bachelors,Male,708.0,Employed
24.0,115108.96,18047.52,No,Bachelors,Male,,Unemployed
45.0,54924.94,18052.9,Yes,High School,Female,727.0,Unemployed
,25134.63,12224.17,No,PhD,Female,,Unemployed
17.0,43942.1,12049.43,Yes,PhD,Female,687.0,Employed
34.0,89945.23,,Yes,High School,Male,730.0,Employed
47.0,60418.85,14186.22,Yes,Masters,Male,697.0,Self-Employed
26.0,116638.23,2739.18,Yes,High School,Male,734.0,Unemployed
44.0,84542.27,14921.53,Yes,Bachelors,Male,814.0,Self-Employed
46.0,56939.49,17854.84,Yes,Masters,Male,760.0,Employed
25.0,54429.66,8487.6,Yes,Bachelors,Female,,Employed
36.0,61074.65,9652.57,No,High School,Male,706.0,Self-Employed
54.0,28710.39,15325.29,No,PhD,Male,643.0,Self-Employed
45.0,75554.89,17055.57,No,High School,Male,781.0,Employed
35.0,83870.46,14164.35,Yes,Masters,Male,703.0,Self-Employed
42.0,50653.41,16727.75,Yes,Bachelors,Female,672.0,Unemployed
31.0,38968.46,15664.89,Yes,Bachelors,Female,646.0,Employed
49.0,51788.89,13076.78,No,Masters,Male,725.0,Employed
49.0,89944.55,14822.7,Yes,Bachelors,Female,726.0,Employed
39.0,86064.42,14843.88,No,PhD,Male,687.0,Unemployed
40.0,74306.74,15112.52,No,Bachelors,Male,761.0,Employed
28.0,102837.4,14254.6,Yes,Bachelors,Male,734.0,Self-Employed
24.0,36218.24,16704.6,Yes,PhD,Male,669.0,Employed
34.0,65832.43,19739.33,No,Bachelors,Female,639.0,Employed
37.0,81204.32,17173.9,Yes,Bachelors,Male,711.0,Employed
49.0,85795.38,3456.1,Yes,High School,Female,694.0,Employed
47.0,86075.1,8066.65,Yes,Bachelors,Male,740.0,Unemployed
40.0,84478.35,17960.45,Yes,Bachelors,Female,762.0,Self-Employed
50.0,96389.85,10926.37,No,Masters,Female,779.0,Employed
29.0,85223.37,20870.06,Yes,Bachelors,Male,668.0,Employed
49.0,46911.71,7609.78,Yes,Bachelors,Male,697.0,Unemployed
30.0,60903.26,19125.57,Yes,Bachelors,Male,688.0,Employed
50.0,36094.99,10627.39,No,Masters,Male,661.0,Employed
38.0,89926.29,20613.4,Yes,Masters,Male,764.0,Unemployed
18.0,93891.67,11306.59,Yes,Bachelors,Female,715.0,Employed
45.0,45592.59,10165.02,No,Bachelors,Female,763.0,Self-Employed
46.0,62400.6,15402.92,Yes,Masters,Male,713.0,Employed
33.0,34891.5,7663.39,Yes,Bachelors,Male,755.0,Employed
34.0,,10259.96,Yes,High School,Female,691.0,Unemployed
36.0,53460.08,19341.42,Yes,High School,Female,662.0,Employed
,46645.81,22259.11,No,Bachelors,Male,746.0,Employed
14.0,69504.68,13864.76,Yes,Bachelors,Female,659.0,Employed
51.0,107636.97,12522.76,Yes,High School,Male,681.0,Employed
30.0,85902.32,7382.76,No,High School,Female,732.0,Self-Employed
57.0,64965.3,18172.53,Yes,PhD,Female,698.0,Employed
52.0,69028.56,12790.25,Yes,Masters,Female,761.0,Employed
54.0,107566.48,,No,Masters,Female,687.0,Unemployed
31.0,95172.78,16388.83,Yes,Bachelors,Female,646.0,Employed
22.0,63786.73,8405.32,Yes,Masters,Female,708.0,Employed
,80023.54,15761.46,Yes,Bachelors,Female,591.0,Self-Employed
34.0,50028.17,13039.88,Yes,PhD,Male,704.0,Employed
14.0,70495.17,15959.78,No,Bachelors,Female,657.0,Employed
33.0,85284.27,7735.54,Yes,Masters,Male,756.0,Employed
36.0,90407.02,15991.1,No,Bachelors,Male,729.0,Employed
25.0,57197.32,6115.5,No,Masters,Male,748.0,Employed
28.0,90035.13,16356.16,Yes,Masters,Male,762.0,Employed
36.0,72968.81,14553.02,Yes,Masters,Female,755.0,Unemployed
42.0,64229.41,5632.12,Yes,Bachelors,Female,752.0,Employed
29.0,108185.61,14932.99,Yes,PhD,Male,759.0,Employed
41.0,62793.24,18491.92,No,Masters,Female,767.0,Employed
39.0,47840.71,,Yes,High School,Male,657.0,Employed
38.0,56551.33,8494.71,Yes,Masters,Male,757.0,Employed
31.0,84513.24,12854.08,Yes,Masters,Female,730.0,Unemployed
25.0,,3665.66,No,Bachelors,Male,740.0,Employed
55.0,86587.27,16580.9,Yes,Masters,Female,801.0,Unemployed
44.0,52930.33,18759.68,No,PhD,Female,742.0,Employed
48.0,68498.54,12653.62,Yes,Bachelors,Male,709.0,Self-Employed
37.0,114202.94,,Yes,High School,Female,633.0,Employed
36.0,52350.0,20564.61,No,High School,Male,706.0,Employed
43.0,,22690.8,No,Bachelors,Female,746.0,Employed
20.0,97349.78,18653.58,Yes,Bachelors,Female,674.0,Employed
27.0,41993.69,9928.62,Yes,Bachelors,Female,778.0,Employed
30.0,53751.85,21183.39,No,Masters,Male,805.0,Self-Employed
33.0,84574.66,18084.54,No,Bachelors,Male,,Self-Employed
29.0,83773.62,16188.65,Yes,Bachelors,Male,710.0,Employed
41.0,22520.63,16551.09,No,High School,Male,704.0,Employed
39.0,63138.17,20337.84,Yes,Bachelors,Female,809.0,Unemployed
52.0,87043.86,5698.7,Yes,Bachelors,Male,780.0,Employed
63.0,110570.31,14241.29,Yes,Masters,Female,645.0,Employed
25.0,45223.26,9307.1,No,Masters,Male,718.0,Employed
39.0,91362.77,17052.86,Yes,Masters,Female,810.0,Employed
39.0,56760.15,10916.5,No,Masters,Male,763.0,Employed
38.0,90832.5,30431.41,No,Bachelors,Female,672.0,Employed
27.0,49193.14,18760.71,Yes,Bachelors,Male,708.0,Employed
29.0,65399.3,9176.68,Yes,Bachelors,Female,705.0,Employed
40.0,77748.13,19792.26,No,Bachelors,Female,666.0,Employed
29.0,89084.88,12953.97,No,Masters,Male,830.0,Employed
40.0,81406.17,15460.19,Yes,Masters,Female,781.0,Employed
36.0,,14290.51,Yes,Bachelors,Female,742.0,Employed
39.0,59954.71,,Yes,Bachelors,Male,739.0,Employed
28.0,105579.63,11978.72,Yes,Masters,Female,787.0,Self-Employed
,75543.95,9363.2,Yes,Masters,Female,700.0,Employed
29.0,60490.51,2932.71,No,Masters,Female,762.0,Employed
40.0,80761.08,12347.63,Yes,PhD,Female,829.0,Employed
,82456.61,13693.58,Yes,High School,Female,739.0,Self-Employed
41.0,42931.62,7651.63,Yes,Bachelors,Male,760.0,Self-Employed
41.0,79725.49,20392.95,Yes,Masters,Female,715.0,Employed
46.0,39871.75,16860.19,Yes,Bachelors,Male,696.0,Employed
24.0,57102.94,15512.63,No,Bachelors,Female,669.0,Employed
55.0,50274.35,17572.49,No,Masters,Female,729.0,Unemployed
27.0,67416.5,17731.76,Yes,Bachelors,Female,648.0,Employed
47.0,61258.0,16336.47,No,Masters,Female,684.0,Employed
45.0,65996.87,22724.33,Yes,Bachelors,Male,695.0,Employed
29.0,32103.56,4524.53,Yes,Bachelors,Male,750.0,Employed
48.0,68477.56,17661.18,Yes,Masters,Female,682.0,Unemployed
43.0,47974.25,13130.11,No,PhD,Female,720.0,Employed
57.0,115670.26,22000.38,No,Masters,Female,653.0,Unemployed
40.0,62007.2,16841.54,Yes,PhD,Male,725.0,Unemployed
37.0,64843.77,14431.6,Yes,Bachelors,Female,768.0,Self-Employed
33.0,83900.94,22209.06,Yes,Bachelors,Female,704.0,Unemployed
21.0,96449.87,14085.27,Yes,Masters,Male,654.0,Unemployed
35.0,46447.65,17094.47,Yes,Bachelors,Female,732.0,Employed
35.0,81460.93,11851.77,Yes,High School,Male,814.0,Employed
41.0,89325.4,15658.43,Yes,Masters,Female,705.0,Employed
24.0,73693.21,25326.67,Yes,Bachelors,Male,730.0,Employed
36.0,73292.51,19301.77,Yes,Bachelors,Male,672.0,Employed
44.0,59761.16,17131.22,No,Masters,Male,697.0,Employed
45.0,63556.42,8131.46,No,Bachelors,Male,692.0,Employed
19.0,67844.55,26788.71,Yes,Masters,Female,747.0,Unemployed
45.0,61481.62,8895.51,No,PhD,Female,683.0,Employed
36.0,87761.51,15355.77,No,Bachelors,Male,700.0,Self-Employed
36.0,52563.05,17307.66,No,Bachelors,Male,732.0,Unemployed
14.0,87109.52,,Yes,Masters,Female,619.0,Employed
53.0,96555.99,11469.43,Yes,Bachelors,Female,757.0,Unemployed
40.0,77396.57,18352.54,No,Bachelors,Female,655.0,Employed
23.0,34210.26,8862.79,Yes,Masters,Female,660.0,Employed
42.0,82243.94,23289.9,Yes,High School,Male,662.0,Self-Employed
41.0,57125.68,8579.22,Yes,Bachelors,Female,791.0,Employed
50.0,59446.82,12406.29,No,Bachelors,Male,786.0,Employed
35.0,77239.21,17855.66,Yes,Masters,Female,681.0,Employed
38.0,,14146.83,Yes,Bachelors,Male,802.0,Employed
32.0,36772.48,22579.58,Yes,Bachelors,Male,800.0,Self-Employed
44.0,71151.45,21293.07,Yes,Bachelors,Male,726.0,Employed
30.0,109834.93,17468.37,Yes,High School,Male,825.0,Employed
29.0,48020.38,11405.42,Yes,PhD,Male,785.0,Employed
37.0,,14372.61,No,Masters,Female,714.0,Self-Employed
26.0,57680.16,7696.98,Yes,Bachelors,Female,749.0,Self-Employed
54.0,84066.5,10791.45,Yes,Masters,Female,687.0,Self-Employed
57.0,44990.45,13783.4,Yes,Bachelors,Female,,Employed
33.0,38590.35,19396.15,Yes,Masters,Male,713.0,Employed
24.0,86640.73,17123.82,Yes,Masters,Female,676.0,Self-Employed
41.0,74773.17,13651.24,No,Bachelors,Male,730.0,Self-Employed
33.0,,11206.26,Yes,Masters,Male,622.0,Employed
50.0,68630.55,18822.07,Yes,High School,Male,728.0,Employed
30.0,44363.34,12111.66,No,High School,Female,701.0,Employed
43.0,88445.68,18402.41,No,Bachelors,Female,757.0,Self-Employed
39.0,75565.74,17587.88,Yes,Bachelors,Male,698.0,Unemployed
31.0,55706.77,20335.36,Yes,High School,Male,734.0,Employed
40.0,58396.92,10721.61,Yes,Bachelors,Female,705.0,Self-Employed
47.0,60816.12,12782.25,No,PhD,Male,667.0,Self-Employed
39.0,48499.81,14989.05,No,PhD,Male,728.0,Employed
39.0,96799.7,13459.87,No,Bachelors,Female,722.0,Unemployed
29.0,93262.86,11631.8,Yes,Bachelors,Male,768.0,Unemployed
49.0,61974.74,11587.58,Yes,Bachelors,Female,793.0,Employed
,63709.83,8601.77,Yes,Bachelors,Female,832.0,Employed
34.0,47541.4,11137.79,Yes,Masters,Female,738.0,Employed
37.0,66787.64,18493.94,Yes,High School,Male,740.0,Self-Employed
52.0,79784.92,19457.31,Yes,PhD,Male,733.0,Employed
27.0,93623.86,16472.16,Yes,Bachelors,Female,678.0,Unemployed
44.0,52077.39,13771.94,Yes,Masters,Male,702.0,Self-Employed
32.0,36305.18,14467.43,Yes,High School,Male,743.0,Employed
56.0,49857.04,22051.09,Yes,Masters,Female,781.0,Self-Employed
39.0,81124.29,19273.33,Yes,Masters,Female,779.0,Employed
51.0,69129.82,1936.96,No,Masters,Female,709.0,Unemployed
30.0,89847.66,10739.5,No,Bachelors,Male,681.0,Employed
26.0,70831.77,12403.73,No,High School,Female,793.0,Employed
36.0,102314.12,22656.07,Yes,PhD,Female,690.0,Employed
41.0,38286.83,18161.89,Yes,Bachelors,Male,658.0,Self-Employed
33.0,20192.36,7804.0,Yes,High School,Female,731.0,Employed
46.0,97064.45,18474.01,Yes,Masters,Female,705.0,Self-Employed
36.0,54084.26,29362.31,No,Bachelors,Female,715.0,Employed
17.0,72751.82,19118.45,Yes,Masters,Female,709.0,Unemployed
44.0,72687.8,10653.29,Yes,Bachelors,Female,716.0,Employed
29.0,76536.35,22508.66,No,Bachelors,Male,717.0,Employed
,60525.52,16674.81,Yes,Bachelors,Male,748.0,Self-Employed
54.0,50962.67,11632.09,Yes,Bachelors,Male,726.0,Employed
56.0,49362.57,15244.08,Yes,Bachelors,Male,718.0,Employed
32.0,82073.28,13789.87,Yes,Bachelors,Female,742.0,Employed
44.0,85429.97,11496.86,No,Masters,Male,760.0,Employed
32.0,64998.2,8912.4,Yes,PhD,Male,655.0,Self-Employed
35.0,58064.01,11991.21,Yes,Masters,Male,685.0,Employed
32.0,,14748.98,Yes,Bachelors,Male,640.0,Employed
21.0,40367.55,18976.28,Yes,High School,Male,718.0,Self-Employed
39.0,108993.96,8620.4,Yes,Masters,Male,693.0,Employed
41.0,79047.52,8102.59,Yes,High School,Female,672.0,Unemployed
31.0,66810.5,15525.21,Yes,PhD,Female,720.0,Employed
49.0,86598.03,13354.29,Yes,Masters,Male,670.0,Employed
34.0,82613.27,13031.46,Yes,PhD,Female,745.0,Employed
32.0,74701.09,10404.01,No,High School,Female,716.0,Employed
43.0,32194.89,10647.74,Yes,Bachelors,Male,706.0,Employed
23.0,78219.0,9387.92,No,Masters,Male,727.0,Employed
47.0,99117.72,6041.88,Yes,Masters,Female,746.0,Employed
34.0,58895.62,,Yes,PhD,Female,716.0,Employed
48.0,89172.98,17473.09,Yes,Masters,Female,704.0,Self-Employed
51.0,86980.71,23317.66,Yes,High School,Female,710.0,Self-Employed
44.0,75881.48,17948.98,Yes,Bachelors,Female,758.0,Employed
30.0,73403.3,14823.19,No,Bachelors,Female,642.0,Employed
25.0,81196.91,17370.01,Yes,Bachelors,Male,717.0,Employed
24.0,78316.64,13132.6,Yes,Masters,Female,786.0,Unemployed
49.0,107817.21,10737.44,Yes,Bachelors,Male,762.0,Employed
37.0,89335.1,18240.55,Yes,Masters,Female,734.0,Employed
32.0,84142.25,,Yes,Masters,Male,748.0,Employed
37.0,91143.87,8616.04,Yes,High School,Male,833.0,Employed
,84155.96,14810.06,Yes,High School,Female,728.0,Unemployed
46.0,28383.66,10839.87,Yes,Bachelors,Female,698.0,Employed
42.0,67664.92,19600.66,No,High School,Female,783.0,Employed
,57608.61,12863.77,Yes,High School,Male,729.0,Employed
40.0,76559.39,23538.22,Yes,Masters,Female,630.0,Self-Employed
41.0,58865.78,,Yes,Masters,Male,731.0,Unemployed
40.0,81822.36,9544.3,No,Bachelors,Female,747.0,Unemployed
38.0,61577.64,11666.0,Yes,PhD,Female,673.0,Employed
46.0,103953.66,18359.67,Yes,High School,Female,821.0,Employed
42.0,103001.4,15278.65,Yes,PhD,Female,689.0,Employed
29.0,41065.26,13600.19,Yes,Masters,Female,694.0,Employed
43.0,76457.43,15276.9,Yes,High School,Female,768.0,Employed
40.0,60762.41,14376.6,No,Masters,Male,752.0,Self-Employed
44.0,75040.28,,Yes,Bachelors,Male,729.0,Self-Employed
37.0,81733.79,13575.35,Yes,Bachelors,Male,743.0,Unemployed
46.0,44424.97,17343.22,Yes,Masters,Male,702.0,Employed
37.0,50527.89,17319.58,Yes,High School,Female,696.0,Employed
45.0,53016.69,21217.22,No,Bachelors,Female,665.0,Employed
,58971.64,14647.19,Yes,High School,Male,817.0,Self-Employed
34.0,59554.9,15784.02,Yes,Masters,Female,652.0,Self-Employed
44.0,85935.31,16870.35,Yes,Masters,Female,718.0,Unemployed
35.0,74449.83,11755.0,No,Bachelors,Female,654.0,Employed
60.0,52576.89,14209.18,No,Bachelors,Female,712.0,Unemployed
44.0,63607.48,10457.3,No,Bachelors,Male,743.0,Employed
38.0,22606.57,18435.87,No,PhD,Female,722.0,Employed
46.0,110394.29,22833.93,Yes,Bachelors,Female,814.0,Employed
33.0,70361.38,5454.49,Yes,High School,Male,742.0,Unemployed
47.0,89852.06,19990.09,Yes,Masters,Male,721.0,Unemployed
47.0,85863.42,14779.53,No,High School,Female,,Employed
51.0,69278.64,21312.1,Yes,Bachelors,Female,695.0,Employed
34.0,22361.79,16301.47,Yes,Masters,Female,712.0,Self-Employed
26.0,58841.4,19855.34,No,Masters,Female,656.0,Employed
32.0,77072.29,14476.1,Yes,Bachelors,Male,767.0,Employed
35.0,71210.19,15239.44,Yes,Bachelors,Male,741.0,Unemployed
55.0,90807.49,19815.76,Yes,Masters,Male,760.0,Employed
60.0,69960.77,27265.13,Yes,Bachelors,Female,,Self-Employed
41.0,106841.31,12362.81,Yes,Bachelors,Male,722.0,Employed
38.0,48807.11,15577.69,Yes,Masters,Male,703.0,Self-Employed
